,lat,lon,value,year
3118753,46.520833333333336,6.625,3.0,2002
3140973,46.520833333333336,6.625,1.0,2003
3163193,46.520833333333336,6.625,6.0,2004
3185413,46.520833333333336,6.625,24.0,2005
3207633,46.520833333333336,6.625,2.0,2006
3229853,46.520833333333336,6.625,7.0,2007
3252073,46.520833333333336,6.625,15.0,2008
3274293,46.520833333333336,6.625,3.0,2009
3296513,46.520833333333336,6.625,9.0,2010
3318733,46.520833333333336,6.625,3.0,2011
3340953,46.520833333333336,6.625,4.0,2012
3363173,46.520833333333336,6.625,3.0,2013
3385393,46.520833333333336,6.625,7.0,2014
3407613,46.520833333333336,6.625,8.0,2015
3429833,46.520833333333336,6.625,20.0,2016
3452053,46.520833333333336,6.625,6.0,2017
3474273,46.520833333333336,6.625,16.0,2018
3496493,46.520833333333336,6.625,10.0,2019
3518713,46.520833333333336,6.625,36.0,2020
3540933,46.520833333333336,6.625,11.0,2021
3563153,46.520833333333336,6.625,0.0,2022
3585373,46.520833333333336,6.625,3.0,2023
3607593,46.520833333333336,6.625,7.0,2024
3629813,46.520833333333336,6.625,13.0,2025
3652033,46.520833333333336,6.625,26.0,2026
3674253,46.520833333333336,6.625,17.0,2027
3696473,46.520833333333336,6.625,2.0,2028
3718693,46.520833333333336,6.625,6.0,2029
3740913,46.520833333333336,6.625,9.0,2030
3763133,46.520833333333336,6.625,12.0,2031
3785353,46.520833333333336,6.625,0.0,2032
3807573,46.520833333333336,6.625,27.0,2033
3829793,46.520833333333336,6.625,19.0,2034
3852013,46.520833333333336,6.625,15.0,2035
3874233,46.520833333333336,6.625,8.0,2036
3896453,46.520833333333336,6.625,1.0,2037
3918673,46.520833333333336,6.625,12.0,2038
3940893,46.520833333333336,6.625,21.0,2039
3963113,46.520833333333336,6.625,3.0,2040
3985333,46.520833333333336,6.625,14.0,2041
4007553,46.520833333333336,6.625,6.0,2042
4029773,46.520833333333336,6.625,8.0,2043
4051993,46.520833333333336,6.625,8.0,2044
4074213,46.520833333333336,6.625,5.0,2045
4096433,46.520833333333336,6.625,16.0,2046
4118653,46.520833333333336,6.625,12.0,2047
4140873,46.520833333333336,6.625,2.0,2048
4163093,46.520833333333336,6.625,0.0,2049
4185313,46.520833333333336,6.625,5.0,2050
4207533,46.520833333333336,6.625,13.0,2051
4229753,46.520833333333336,6.625,5.0,2052
4251973,46.520833333333336,6.625,31.0,2053
4274193,46.520833333333336,6.625,7.0,2054
4296413,46.520833333333336,6.625,16.0,2055
4318633,46.520833333333336,6.625,4.0,2056
4340853,46.520833333333336,6.625,4.0,2057
4363073,46.520833333333336,6.625,7.0,2058
4385293,46.520833333333336,6.625,13.0,2059
4407513,46.520833333333336,6.625,0.0,2060
4429733,46.520833333333336,6.625,5.0,2061
4451953,46.520833333333336,6.625,6.0,2062
4474173,46.520833333333336,6.625,10.0,2063
4496393,46.520833333333336,6.625,6.0,2064
4518613,46.520833333333336,6.625,3.0,2065
4540833,46.520833333333336,6.625,16.0,2066
4563053,46.520833333333336,6.625,16.0,2067
4585273,46.520833333333336,6.625,18.0,2068
4607493,46.520833333333336,6.625,10.0,2069
4629713,46.520833333333336,6.625,18.0,2070
4651933,46.520833333333336,6.625,29.0,2071
4674153,46.520833333333336,6.625,23.0,2072
4696373,46.520833333333336,6.625,24.0,2073
4718593,46.520833333333336,6.625,8.0,2074
4740813,46.520833333333336,6.625,12.0,2075
4763033,46.520833333333336,6.625,19.0,2076
4785253,46.520833333333336,6.625,2.0,2077
4807473,46.520833333333336,6.625,10.0,2078
4829693,46.520833333333336,6.625,42.0,2079
4851913,46.520833333333336,6.625,27.0,2080
4874133,46.520833333333336,6.625,11.0,2081
4896353,46.520833333333336,6.625,3.0,2082
4918573,46.520833333333336,6.625,6.0,2083
4940793,46.520833333333336,6.625,5.0,2084
4963013,46.520833333333336,6.625,13.0,2085
4985233,46.520833333333336,6.625,12.0,2086
5007453,46.520833333333336,6.625,0.0,2087
5029673,46.520833333333336,6.625,12.0,2088
5051893,46.520833333333336,6.625,9.0,2089
5074113,46.520833333333336,6.625,9.0,2090
5096333,46.520833333333336,6.625,14.0,2091
5118553,46.520833333333336,6.625,8.0,2092
5140773,46.520833333333336,6.625,1.0,2093
5162993,46.520833333333336,6.625,7.0,2094
5185213,46.520833333333336,6.625,2.0,2095
5207433,46.520833333333336,6.625,19.0,2096
5229653,46.520833333333336,6.625,16.0,2097
5251873,46.520833333333336,6.625,5.0,2098
5274093,46.520833333333336,6.625,9.0,2099
